id,api_id,car_number,round_id,team_driver_id
1962,roundentry_rBBXCmck,3,82,889
1963,roundentry_ALwOUWeU,1,82,885
1964,roundentry_6qqezW0K,7,82,894
1965,roundentry_v57WK8ch,15,82,888
1966,roundentry_tIMubuLi,11,82,896
1967,roundentry_G5ZFE2bb,12,82,942
1968,roundentry_r4oOToF2,14,83,891
1969,roundentry_8lS9hM4Q,32,83,888
1970,roundentry_E6CrbvgH,12,83,885
1971,roundentry_fwr8RzaR,36,83,950
1972,roundentry_rBuNKQa8,34,83,899
1973,roundentry_UWtNvvPj,38,83,946
1974,roundentry_vbTEBvAs,2,83,893
1975,roundentry_17aqLc3r,6,83,894
1976,roundentry_ek3AUPXC,16,83,887
1977,roundentry_TGPCI0yf,26,83,944
1978,roundentry_ibcrwxar,40,83,952
1979,roundentry_9jW1Ey4f,10,83,973
1980,roundentry_KHkiVAS5,4,83,892
1981,roundentry_gyBloFSX,42,83,951
1982,roundentry_XxDcresD,28,83,974
1983,roundentry_kLvWU0FZ,24,83,945
1984,roundentry_mlup36nA,8,83,889
1985,roundentry_2r35Iv4G,22,83,975
1986,roundentry_IGizbTmX,20,83,942
1987,roundentry_AyYaHdI0,18,83,896
1988,roundentry_S2V3fOML,30,83,886
1989,roundentry_wyF7OB3H,9,84,889
1990,roundentry_3Yjykbgo,6,84,887
1991,roundentry_8QZzSI6a,2,84,886
1992,roundentry_4dbqB7gl,8,84,885
1993,roundentry_iRhr0609,10,84,942
1994,roundentry_brlrNB90,4,84,976
1995,roundentry_HEiQYiJ9,17,84,977
1996,roundentry_pRXnV9PX,3,84,899
1997,roundentry_s9IrKACB,12,84,890
1998,roundentry_53j5MYyf,1,84,978
1999,roundentry_shku5yfN,14,84,979
2000,roundentry_ezGppzrY,5,84,888
2001,roundentry_jYFAabW4,15,84,980
2002,roundentry_tSiEB6BN,7,84,891
2003,roundentry_0Op0QbtM,19,84,981
2004,roundentry_Ci5VkXz2,16,84,982
2005,roundentry_PTZuroTT,11,84,954
2006,roundentry_YF8uD5ac,18,84,983
2007,roundentry_9ds4BNG8,22,84,984
2008,roundentry_eQPmXkoQ,16,85,985
2009,roundentry_SBLSFH3V,24,85,986
2010,roundentry_13zMsLT4,38,85,987
2011,roundentry_PZbRzvDO,38,85,988
2012,roundentry_Pd5EZydJ,6,85,989
2013,roundentry_xQHmf4QD,30,85,990
2014,roundentry_kyI8j2ml,20,85,991
2015,roundentry_HLMc4fj1,40,85,992
2016,roundentry_s0huYVpm,26,85,993
2017,roundentry_FEBoXLwZ,46,85,994
2018,roundentry_9VPNY5Hq,32,85,995
2019,roundentry_BVbAeiCj,4,85,996
2020,roundentry_dUWo5eP7,2,85,997
2021,roundentry_Ue4rwEJy,14,85,998
2022,roundentry_vWWZAZn5,10,85,999
2023,roundentry_VDJM0Nmg,34,85,1000
2024,roundentry_Q6VQGR8v,18,85,1001
2025,roundentry_9ENCAzwy,36,85,987
2026,roundentry_ynLVO3Eo,42,85,1002
2027,roundentry_eYz9OYYG,22,85,1003
2028,roundentry_ilnPA2UB,44,85,1004
2029,roundentry_Ja9sFRBs,12,85,1005
2030,roundentry_5jOb0OGd,8,85,1006
2031,roundentry_jvUuCIvb,28,86,1007
2032,roundentry_NbKIBSUU,10,86,985
2033,roundentry_2qKNOIRb,36,86,993
2034,roundentry_hWWFaoP0,18,86,1008
2035,roundentry_kzStEu5d,2,86,992
2036,roundentry_S1zknO51,34,86,1009
2037,roundentry_EA9uVgXk,6,86,1002
2038,roundentry_cb9rc1we,38,86,990
2039,roundentry_IPV30MVo,22,86,991
2040,roundentry_vVdoCQzw,4,86,1010
2041,roundentry_fJwfqgku,8,86,1001
2042,roundentry_DYMU8wZf,14,86,1011
2043,roundentry_L0Gv6AEQ,24,86,1003
2044,roundentry_22tM7cEV,16,86,1012
2045,roundentry_fBZ52wno,26,86,1013
2046,roundentry_r07jVEm4,44,86,1014
2047,roundentry_cYC7FYzQ,12,86,1015
2048,roundentry_gw27aY6P,32,86,986
2049,roundentry_peM7AV2j,20,86,1016
2050,roundentry_nd7sW827,40,86,1017
2051,roundentry_l1P0JDu0,46,86,1018
2052,roundentry_SLxlsESd,30,86,1019
2053,roundentry_rBvKFuvV,48,86,1020
2054,roundentry_YbMFUkzT,42,86,1021
2055,roundentry_P9JCjvi7,4,87,1022
2056,roundentry_w12ZvG6t,1,87,1023
2057,roundentry_l2k1W7Cp,99,87,1024
2058,roundentry_36TvDFR3,7,87,1025
2059,roundentry_iH0jRFWp,3,87,1026
2060,roundentry_hwQfCerL,22,87,1027
2061,roundentry_ilTh0jjJ,98,87,1028
2062,roundentry_R225UJuw,44,87,1029
2063,roundentry_CpLVO2eA,18,87,1030
2064,roundentry_Uf1Vn6cj,38,87,1031
2065,roundentry_AvAY7qqg,27,87,1032
2066,roundentry_71GoZT7U,17,87,1033
2067,roundentry_baazFIKV,39,87,1034
2068,roundentry_XGLmlxAD,48,87,1035
2069,roundentry_AWcBQhfM,65,87,1036
2070,roundentry_3lIMWUk9,14,87,1037
2071,roundentry_nUQSTHEx,26,87,1038
2072,roundentry_SUSQnyuO,56,87,1039
2073,roundentry_D6iGRYWO,10,87,1040
2074,roundentry_2poGztlI,28,87,1041
2075,roundentry_VYpntjk4,6,87,1042
2076,roundentry_0Dj4t4oj,73,87,1043
2077,roundentry_oor8sEbu,2,87,1044
2078,roundentry_7AYghFup,32,87,1045
2079,roundentry_PmsDw4bn,5,87,1046
2080,roundentry_2eINwAwI,46,87,1047
2081,roundentry_R3dtAtzo,8,87,1048
2082,roundentry_ntk8x0NA,37,87,1049
2083,roundentry_bjW6Yckc,16,87,1050
2084,roundentry_NhlN7nr8,9,87,1051
2085,roundentry_3x5DzuG6,97,87,1052
2086,roundentry_Nx76wi7G,76,87,1053
2087,roundentry_9Ug9nZ1e,23,87,1054
2088,roundentry_sdZwTWH9,11,88,1001
2089,roundentry_pkpfUvbf,4,88,991
2090,roundentry_ifoFKs9d,16,88,1002
2091,roundentry_4C1pckPB,7,88,1007
2092,roundentry_4IUXvwCq,2,88,990
2093,roundentry_w9IAnbu6,3,88,1009
2094,roundentry_vB6UlZdQ,10,88,1055
2095,roundentry_ByScVR3A,20,88,1056
2096,roundentry_qdOYps0j,5,88,1003
2097,roundentry_4PvN51cB,14,88,992
2098,roundentry_CXm2t1Zh,1,88,993
2099,roundentry_wIMZwq41,6,88,1057
2100,roundentry_nznEOXUi,18,88,1014
2101,roundentry_opDm5aXe,15,88,1010
2102,roundentry_1GbxgKaZ,8,88,1012
2103,roundentry_3BgA05XC,12,88,985
2104,roundentry_28LfNR2r,9,88,1008
2105,roundentry_KIL8OewN,17,88,1058
2106,roundentry_bxoogtTG,19,88,1017
2107,roundentry_4rH0ryn1,21,88,1020
2108,roundentry_4te1Fzff,22,88,1018
2109,roundentry_RZPBwZ68,2,89,1001
2110,roundentry_ygDWIkkz,4,89,985
2111,roundentry_eXxJJe9h,34,89,1059
2112,roundentry_SvjvQFr5,24,89,993
2113,roundentry_o92WnI15,18,89,1057
2114,roundentry_RYZjSt44,32,89,1060
2115,roundentry_izC8CVa9,10,89,1002
2116,roundentry_RAdDeFgm,16,89,1003
2117,roundentry_BocGGQ0u,22,89,1061
2118,roundentry_y0IkzHbC,26,89,990
2119,roundentry_eU6d4bc0,36,89,1012
2120,roundentry_2jmtA3qG,30,89,1018
2121,roundentry_qdRFeJa0,6,89,992
2122,roundentry_Xq54H2py,14,89,991
2123,roundentry_uKYqIfZi,8,89,1010
2124,roundentry_whMfzXY4,38,89,1008
2125,roundentry_TJUJ89Lw,28,89,1020
2126,roundentry_mQUpv7Ry,12,89,1007
2127,roundentry_3JdSmZvv,20,89,1062
2128,roundentry_mfQTEqhg,16,90,1001
2129,roundentry_PRUc60Ul,44,90,1059
2130,roundentry_GEE31NCV,18,90,985
2131,roundentry_jxwk7ZNG,46,90,1055
2132,roundentry_a2kwALCI,24,90,1057
2133,roundentry_4ycpO0fP,22,90,1063
2134,roundentry_VTkGftRQ,20,90,991
2135,roundentry_0yCE4EP8,48,90,1015
2136,roundentry_SxsAg2Ug,40,90,1017
2137,roundentry_WfoRrbOA,42,90,1021
2138,roundentry_Qc8mKPZ1,4,90,990
2139,roundentry_0BukTS8H,2,90,993
2140,roundentry_tfuYsqFL,8,90,992
2141,roundentry_7KfhX3Hw,36,90,1060
2142,roundentry_gFOjjlPx,10,90,1010
2143,roundentry_mhHMuZNn,30,90,1064
2144,roundentry_J1arn5uz,6,90,1061
2145,roundentry_LD7iIxJ6,14,90,1065
2146,roundentry_1bYr6frY,12,90,1002
2147,roundentry_MMmmj5JJ,38,90,1014
2148,roundentry_gxlRA0nd,28,90,1066
2149,roundentry_PCVSTRQE,34,90,1067
2150,roundentry_R0ZAeSrz,26,90,1018
2151,roundentry_AcFleG93,1,91,1001
2152,roundentry_UIlV55JG,9,91,1013
2153,roundentry_uv3rsI5Z,7,91,991
2154,roundentry_MrnqpRgH,2,91,985
2155,roundentry_xPVSj0bp,12,91,1008
2156,roundentry_17bNbFb8,11,91,990
2157,roundentry_zwtvh1O7,10,91,993
2158,roundentry_D1AHKMHA,15,91,1055
2159,roundentry_yBRYXm0S,14,91,1059
2160,roundentry_fxjhYCJI,5,91,1010
2161,roundentry_m2zNA5dR,19,91,1068
2162,roundentry_fDeF78cI,26,91,1067
2163,roundentry_V9jTIdYq,25,91,1016
2164,roundentry_4BMh98Wv,16,91,1017
2165,roundentry_FjQg06Ef,21,91,1064
2166,roundentry_hGrqxfY0,8,91,1057
2167,roundentry_l58xvHea,4,91,1002
2168,roundentry_EisGjfxG,24,91,1060
2169,roundentry_1A12qKtk,6,91,992
2170,roundentry_sIXIrrc4,3,91,1069
2171,roundentry_ii1pAMHD,17,91,1021
2172,roundentry_9EsVS0nh,18,91,1058
2173,roundentry_7cpAaLiA,23,91,1070
2174,roundentry_2Uak7sIt,22,91,1071
2175,roundentry_nzGqvBg5,3,91,1072
2176,roundentry_ri0l6StA,2,92,1001
2177,roundentry_g7pxDSr0,4,92,985
2178,roundentry_GB2xNZNj,14,92,1057
2179,roundentry_T5lOOL08,28,92,990
2180,roundentry_6ThGvD1l,6,92,1008
2181,roundentry_Ip871bp8,16,92,991
2182,roundentry_4jPHM9iy,8,92,1059
2183,roundentry_6BtbbAa1,12,92,1007
2184,roundentry_1ovxMoGw,32,92,1073
2185,roundentry_5uoPZ9hb,18,92,1013
2186,roundentry_PH5az2Wc,26,92,993
2187,roundentry_iaYd9TZR,24,92,1010
2188,roundentry_h5DAsYtp,30,92,1017
2189,roundentry_XQ1hPzDD,22,92,1002
2190,roundentry_VJYbGsvS,20,92,992
2191,roundentry_DgjWV3z4,20,93,993
2192,roundentry_5ZiNyMe6,18,93,1009
2193,roundentry_R1eOycrc,16,93,1061
2194,roundentry_IGYYM6Lz,2,93,1074
2195,roundentry_Vi3A8TVt,22,93,990
2196,roundentry_w2Of2mYL,26,93,1075
2197,roundentry_3tIFHHJ3,24,93,1076
2198,roundentry_sfKuhmpV,12,93,1077
2199,roundentry_TwirYu1b,10,93,1078
2200,roundentry_jNjNN7V6,28,93,1079
2201,roundentry_Ca16bZRK,6,93,1016
2202,roundentry_VLAj2Ro8,34,93,1080
2203,roundentry_0qhsK4Li,4,93,1064
2204,roundentry_7kSn4Kq2,36,93,1081
2205,roundentry_6IKC1Lcc,30,93,1082
2206,roundentry_54PQRGqG,8,93,1083
2207,roundentry_V03F9JSb,14,93,1084
2208,roundentry_bCkFk0Kk,5,94,1007
2209,roundentry_4fc3Mc7r,10,94,991
2210,roundentry_itr9Okyx,3,94,985
2211,roundentry_kCtVQAoB,2,94,1001
2212,roundentry_zwzuCz4X,15,94,992
2213,roundentry_8XBLANoW,9,94,1085
2214,roundentry_VDCdpf1V,24,94,1086
2215,roundentry_1rrseuNL,14,94,1011
2216,roundentry_zBuMjtnN,26,94,1087
2217,roundentry_XzJfVQn1,23,94,1018
2218,roundentry_xKkcACxP,25,94,1088
2219,roundentry_9ol5E8wn,7,94,1059
2220,roundentry_i6ra9FqF,20,94,1089
2221,roundentry_PYmlNDfh,8,94,1055
2222,roundentry_SYoWB6nk,18,94,1014
2223,roundentry_oQCTC7rc,12,94,1057
2224,roundentry_DWmPBbWw,17,94,1002
2225,roundentry_xfy1kQOG,19,94,1021
2226,roundentry_CWigQabv,21,94,1090
2227,roundentry_VXWVj3Hd,16,94,1010
2228,roundentry_Rci7TxBO,4,94,1091
2229,roundentry_MhYjNWl0,6,94,1008
2230,roundentry_jDHpHPvN,11,94,1013
2231,roundentry_Ko6WMIx0,20,95,1092
2232,roundentry_amr6paSF,36,95,1093
2233,roundentry_o3Vz794a,38,95,1094
2234,roundentry_kKYl7c92,40,95,1095
2235,roundentry_bYsRSL2n,4,95,1096
2236,roundentry_th5vB62F,26,95,1097
2237,roundentry_DbXAfFlQ,42,95,1098
2238,roundentry_IBfG8jhH,32,95,1099
2239,roundentry_vl8kEWcO,6,95,1100
2240,roundentry_8VBudQV4,28,95,1101
2241,roundentry_UsR2r2Pq,22,95,1102
2242,roundentry_VpQQ2pLf,2,95,1103
2243,roundentry_IZmpkHvB,16,95,1104
2244,roundentry_LU45A4SU,8,95,1105
2245,roundentry_5aDr4xDO,24,95,1106
2246,roundentry_anz72aOJ,18,95,1107
2247,roundentry_2KljNvyT,30,95,1108
2248,roundentry_zXJaZIGn,34,95,1109
2249,roundentry_DDFf2hxE,14,95,1110
2250,roundentry_svPwlxYV,10,95,1111
2251,roundentry_LUP8Lh4M,12,95,1112
2252,roundentry_4fQ8TOus,3,96,1095
2253,roundentry_j6W9vSCy,1,96,1094
2254,roundentry_1qTVtEug,15,96,1101
2255,roundentry_dVLDp9ht,14,96,1092
2256,roundentry_3vHuKEcl,2,96,1093
2257,roundentry_q6hPrZLq,10,96,1106
2258,roundentry_SE9v5Q57,12,96,1102
2259,roundentry_msRpqydq,4,96,1107
2260,roundentry_1GLlaNsi,5,96,1104
2261,roundentry_oZa5x4bT,7,96,1096
2262,roundentry_gjV7pL1t,6,96,1103
2263,roundentry_1BwDcK5y,11,96,1097
2264,roundentry_KUfzyW63,16,96,1113
2265,roundentry_lytDaxeN,8,96,1114
2266,roundentry_apNvPHeV,9,96,1100
2267,roundentry_5DLhXqo0,17,96,1110
2268,roundentry_uJ37w8ga,18,96,1115
2269,roundentry_W2Ml3zHS,4,97,1094
2270,roundentry_wPjacjUK,2,97,1095
2271,roundentry_ds04i2ua,6,97,1093
2272,roundentry_ZnnpOCX6,8,97,1116
2273,roundentry_f7I2oPLQ,24,97,1102
2274,roundentry_3Uk0lgwG,20,97,1096
2275,roundentry_HcfEe5Ym,18,97,1103
2276,roundentry_wgw4lNUF,14,97,1092
2277,roundentry_yajeEdmH,40,97,1117
2278,roundentry_abuZRugC,44,97,1110
2279,roundentry_NBspO37p,22,97,1114
2280,roundentry_y1Ck4VlH,34,97,1101
2281,roundentry_AHpmWmtB,38,97,1104
2282,roundentry_nYwUiwRc,36,97,1107
2283,roundentry_dxXyIJwo,26,97,1098
2284,roundentry_IiRqHygU,46,97,1118
2285,roundentry_HcUXqxsQ,28,97,1106
2286,roundentry_pNudDmKL,30,97,1097
2287,roundentry_v1DoDTdL,32,97,1108
2288,roundentry_6juwobUC,12,97,1119
2289,roundentry_NxyeiMrh,10,97,1120
2290,roundentry_6R0nnbGU,42,97,1121
2291,roundentry_y20OQMte,48,97,1122
2292,roundentry_7CjB0Zec,50,97,1115
2293,roundentry_L2YXr6Ko,16,97,1099
2294,roundentry_QINHinmg,16,97,1109
2295,roundentry_qNuq2ZAX,50,98,1123
2296,roundentry_tdOGsfa9,12,98,1096
2297,roundentry_ym2f9ljE,8,98,1101
2298,roundentry_YW7aTh8u,6,98,1108
2299,roundentry_ZJqpgtUo,4,98,1097
2300,roundentry_8apMAu3q,22,98,1107
2301,roundentry_jc2gy82p,10,98,1103
2302,roundentry_yn3wdE1F,42,98,1124
2303,roundentry_U4vxQZXo,16,98,1094
2304,roundentry_idFNqRas,30,98,1109
2305,roundentry_vrY0cbM6,46,98,1105
2306,roundentry_TfgFEmFq,36,98,1110
2307,roundentry_1DB1dt2e,32,98,1098
2308,roundentry_e9BwMtPJ,38,98,1115
2309,roundentry_FeM5K3VX,18,98,1093
2310,roundentry_Mp8zWNWd,26,98,1092
2311,roundentry_HTrRSNkU,48,98,1120
2312,roundentry_ymJP6Eb0,14,98,1114
2313,roundentry_Xo3N77s5,28,98,1119
2314,roundentry_a39qaJtI,20,98,1095
2315,roundentry_2jaWqLNr,34,98,1125
2316,roundentry_AIPZRF0j,2,98,1106
2317,roundentry_Jjiex2eA,52,98,1126
2318,roundentry_pcRUMueS,40,98,1102
2319,roundentry_DKHowDFv,24,98,1104
2320,roundentry_iyVzoj80,44,98,1117
2321,roundentry_9hRrDBcr,46,98,1122
2322,roundentry_ojmZnBEb,,98,1127
2323,roundentry_uRr8AylV,14,98,1100
2324,roundentry_aAVnPMqD,46,98,1112
2325,roundentry_CqZCZzQ0,54,98,1128
2326,roundentry_iw6ob3lN,4,99,1095
2327,roundentry_e7n9EIU3,2,99,1094
2328,roundentry_cH9OXdTw,6,99,1093
2329,roundentry_x2hKLtCz,12,99,1106
2330,roundentry_kPGisG3c,8,99,1103
2331,roundentry_6IQQhuup,36,99,1124
2332,roundentry_vnsSMqcF,10,99,1096
2333,roundentry_QU6eg3uh,14,99,1097
2334,roundentry_0MO4oSAm,22,99,1104
2335,roundentry_B1iYhEms,16,99,1108
2336,roundentry_cMEUMhV8,42,99,1110
2337,roundentry_9ODEVbqT,60,99,1118
2338,roundentry_rQtZlrnR,50,99,1129
2339,roundentry_QUxqXCVr,44,99,1115
2340,roundentry_70mtdCOk,54,99,1130
2341,roundentry_9puLrUtq,56,99,1114
2342,roundentry_aDLgaTaa,52,99,1122
2343,roundentry_25h6bLMB,18,99,1101
2344,roundentry_aGHgcKya,26,99,1131
2345,roundentry_GIQPcWqY,26,99,1132
2346,roundentry_IW4n4DvI,32,99,1119
2347,roundentry_Sh5BFe8z,28,99,1092
2348,roundentry_Z85wJJr7,20,99,1107
2349,roundentry_fwPDcEhx,58,99,1123
2350,roundentry_9QWaU2aZ,48,99,1121
2351,roundentry_ZxRRkaLX,34,99,1102
2352,roundentry_fYN8FoYy,38,99,1133
2353,roundentry_iPGaz7Km,46,99,1117
2354,roundentry_16adtf1f,40,99,1134
2355,roundentry_8QMGnSfL,30,99,1109
2356,roundentry_MhV2fNyy,62,99,1135
2357,roundentry_o9ybRLX6,24,99,1112
2358,roundentry_U6rRO9xf,7,100,1092
2359,roundentry_eWiTqGTU,3,100,1095
2360,roundentry_i5tz2myO,4,100,1094
2361,roundentry_7htxzEIL,14,100,1101
2362,roundentry_pg0050xO,18,100,1102
2363,roundentry_vqLn7jol,2,100,1097
2364,roundentry_jBIIPog0,9,100,1096
2365,roundentry_rfZJYgvm,5,100,1093
2366,roundentry_c7hatyhp,28,100,1117
2367,roundentry_zkh2Bv4M,19,100,1124
2368,roundentry_3ffVPoE3,33,100,1129
2369,roundentry_5rLAxDMI,30,100,1136
2370,roundentry_mE9IAOSx,11,100,1100
2371,roundentry_ijM2sqLe,31,100,1114
2372,roundentry_7btXOPGo,37,100,1121
2373,roundentry_z6SuoVZf,27,100,1134
2374,roundentry_6TSOq1Ux,6,100,1137
2375,roundentry_fWRR2KQI,20,100,1098
2376,roundentry_r1thaWlD,38,100,1126
2377,roundentry_M42V4Kjd,32,100,1118
2378,roundentry_RWXkkuIP,16,100,1104
2379,roundentry_8zPoHH5d,8,100,1103
2380,roundentry_bcfrnaRA,26,100,1122
2381,roundentry_YhlhSOCE,17,100,1107
2382,roundentry_SJ3Guahv,15,100,1108
2383,roundentry_2ZVLgIjS,1,100,1106
2384,roundentry_N14u752t,10,100,1138
2385,roundentry_pMuKqGQS,12,100,1110
2386,roundentry_Erjwu5Hp,25,100,1105
2387,roundentry_OYl760ZQ,29,100,1139
2388,roundentry_Se7IUs0D,34,100,1140
2389,roundentry_1MAtjFF8,35,100,1141
2390,roundentry_3eCzUvxu,39,100,1142
2391,roundentry_Uf3s6hmF,2,101,1094
2392,roundentry_PHHS4gZ3,46,101,1096
2393,roundentry_L524UYPI,12,101,1097
2394,roundentry_HwgvYz98,60,101,1117
2395,roundentry_JEtkD1yf,26,101,1104
2396,roundentry_tKtJ0gv7,40,101,1124
2397,roundentry_zkmPdXTA,74,101,1114
2398,roundentry_X2Iq7wJr,62,101,1118
2399,roundentry_boTdyN2v,48,101,1098
2400,roundentry_57flwUuo,16,101,1133
2401,roundentry_pw43NmT2,20,101,1109
2402,roundentry_gnCtV4Px,58,101,1143
2403,roundentry_NEm2UItl,28,101,1092
2404,roundentry_dIs07uqn,6,101,1093
2405,roundentry_tHIbEP3D,72,101,1144
2406,roundentry_wdhxTuiQ,44,101,1103
2407,roundentry_Wbu1zFyj,8,101,1145
2408,roundentry_944Coq6P,32,101,1123
2409,roundentry_3mOLncB2,50,101,1146
2410,roundentry_lCijdxGM,22,101,1147
2411,roundentry_JRUS2IyG,24,101,1107
2412,roundentry_JRllj0ko,10,101,1106
2413,roundentry_Yu20E5KO,14,101,1128
2414,roundentry_8y2fMm7C,38,101,1108
2415,roundentry_f6f4K4sI,30,101,1148
2416,roundentry_rB3cPoGm,42,101,1102
2417,roundentry_0vgE8oqO,4,101,1095
2418,roundentry_DTDRuTTS,36,101,1101
2419,roundentry_NdRaGQtA,54,101,1149
2420,roundentry_iCEmmXGV,56,101,1122
2421,roundentry_bBzvzBEa,52,101,1150
2422,roundentry_a1bR9Fnk,18,101,1134
2423,roundentry_Wzuip0qb,68,101,1151
2424,roundentry_kSYRimhp,46,101,1138
2425,roundentry_vPTH499D,58,101,1135
2426,roundentry_oJLtgraJ,34,101,1152
2427,roundentry_g3wT6zGW,64,101,1153
2428,roundentry_ajZsDSQS,66,101,1154
2429,roundentry_HL5Kqkj0,70,101,1105
2430,roundentry_al2wcbpZ,15,102,1108
2431,roundentry_DNlfqkc2,12,102,1096
2432,roundentry_Tdo3GlxK,5,102,1104
2433,roundentry_egrwNYTm,2,102,1097
2434,roundentry_yLyDuf5f,4,102,1107
2435,roundentry_I3KsHbi6,11,102,1103
2436,roundentry_4iMrWVyO,14,102,1101
2437,roundentry_Mr8KIWOc,6,102,1155
2438,roundentry_HpBqRpKB,16,102,1156
2439,roundentry_1PzeN8Ns,3,102,1157
2440,roundentry_JKL4ZIU6,21,102,1147
2441,roundentry_AcdCDDe5,21,102,1158
2442,roundentry_jm4U0kND,19,102,1124
2443,roundentry_4JjniEKO,17,102,1159
2444,roundentry_YZXkapcu,26,102,1160
2445,roundentry_IppXSW7v,7,102,1092
2446,roundentry_QeohL7Pz,1,102,1106
2447,roundentry_eAD6Eqoo,22,102,1147
2448,roundentry_PpakZa4e,60,102,1161
2449,roundentry_OlsxTzoN,18,102,1102
2450,roundentry_8CPI18di,23,102,1162
2451,roundentry_6eOLZ8PV,17,103,1163
2452,roundentry_kYD6tl24,5,103,1164
2453,roundentry_OTaxwrCO,1,103,1165
2454,roundentry_jcAur9mV,2,103,1166
2455,roundentry_XDoGHRcN,7,103,1167
2456,roundentry_Vacl9Mrm,14,103,1168
2457,roundentry_P2Tzg3qE,11,103,1169
2458,roundentry_dr1rQeMZ,21,103,1170
2459,roundentry_kSyvEau3,4,103,1171
2460,roundentry_T19hxrlJ,3,103,1172
2461,roundentry_iV1hHtqZ,18,103,1173
2462,roundentry_jU3zbWEa,9,103,1174
2463,roundentry_W87VFcfh,10,103,1175
2464,roundentry_x8Pefo0h,16,103,1176
2465,roundentry_esySeUmA,12,103,1177
2466,roundentry_qcRyQRrl,6,103,1178
2467,roundentry_CXxkFxxc,20,103,1179
2468,roundentry_NyI1ej3B,19,103,1180
2469,roundentry_58VPpbev,8,103,1181
2470,roundentry_aWnEHG1A,15,103,1182
2471,roundentry_cvNdUVDd,16,103,1183
2472,roundentry_WNWgUheq,21,103,1184
2473,roundentry_LFUoaxUE,14,104,1178
2474,roundentry_F7C7oqf7,36,104,1165
2475,roundentry_N0Dj9GZm,38,104,1185
2476,roundentry_RPi9vg5D,28,104,1180
2477,roundentry_FwD3gnOY,2,104,1169
2478,roundentry_W9OxQxdS,10,104,1163
2479,roundentry_WW232Bos,40,104,1186
2480,roundentry_fvzRYDR0,22,104,1181
2481,roundentry_mY2BwB9k,34,104,1174
2482,roundentry_d40Xyy4X,18,104,1171
2483,roundentry_aiDSO3gl,26,104,1179
2484,roundentry_YYK9oFrc,16,104,1167
2485,roundentry_9B2DimmN,20,104,1164
2486,roundentry_IEsdYi7C,4,104,1177
2487,roundentry_qhSsqOPt,30,104,1184
2488,roundentry_UjFRW47c,8,104,1173
2489,roundentry_pGvwBptQ,46,104,1187
2490,roundentry_MZGPV78l,24,104,1188
2491,roundentry_tr1Vyagd,32,104,1189
2492,roundentry_6ShPK3Yk,44,104,1168
2493,roundentry_44epaxgn,42,104,1190
2494,roundentry_MMiriAIa,40,104,1172
2495,roundentry_4s3TzUGY,6,104,1191
2496,roundentry_N50zpG4L,12,104,1192
2497,roundentry_0z7FJqSL,16,105,1171
2498,roundentry_YX7SUhLW,1,105,1163
2499,roundentry_YQklskRa,9,105,1165
2500,roundentry_Lg08hRRh,12,105,1172
2501,roundentry_nzX1d5JC,5,105,1180
2502,roundentry_UQUlYd41,15,105,1181
2503,roundentry_LPIJDhFp,7,105,1168
2504,roundentry_VrrF1Wc3,18,105,1184
2505,roundentry_wLDyFeQA,19,105,1193
2506,roundentry_WQ9YdYFl,22,105,1187
2507,roundentry_xr2MWas6,4,105,1194
2508,roundentry_YvjUNVxl,17,105,1164
2509,roundentry_rdbFctyh,10,105,1186
2510,roundentry_Q4UKjFYo,2,105,1173
2511,roundentry_Y12e3nOE,26,105,1167
2512,roundentry_iV2y880Q,25,105,1178
2513,roundentry_mHeo38D7,21,105,1189
2514,roundentry_yheqGcUx,20,105,1174
2515,roundentry_niqp1312,11,105,1166
2516,roundentry_1SZltuSp,23,105,1195
2517,roundentry_gbYRb5Gv,3,105,1192
2518,roundentry_SVms1FB7,4,105,1188
2519,roundentry_TSGcMabJ,4,105,1196
2520,roundentry_tzD6NaGE,6,105,1179
2521,roundentry_D3c1RYi0,8,105,1197
2522,roundentry_XxsChcXu,24,105,1169
2523,roundentry_HZwsKg0L,30,106,1177
2524,roundentry_EwfrxQLd,24,106,1167
2525,roundentry_EUiphzOS,10,106,1173
2526,roundentry_1O3BXM4p,22,106,1178
2527,roundentry_0eF2jf8I,18,106,1180
2528,roundentry_1g5zkxTf,38,106,1168
2529,roundentry_QP5HPFjl,28,106,1184
2530,roundentry_xugsCyxN,14,106,1164
2531,roundentry_jahoPQXL,8,106,1163
2532,roundentry_qo7Kt0jf,32,106,1169
2533,roundentry_vHBB1yhK,12,106,1171
2534,roundentry_K8rPHMy6,42,106,1198
2535,roundentry_u6FvDkRx,20,106,1179
2536,roundentry_OVHAaB6H,34,106,1189
2537,roundentry_pCC3YzPf,26,106,1181
2538,roundentry_WeefAMJO,40,106,1199
2539,roundentry_xeD3CH67,36,106,1174
2540,roundentry_jxbFUVyc,16,106,1200
2541,roundentry_yzp4Sro7,,106,1192
2542,roundentry_lYEuRX4V,,106,1201
2543,roundentry_ePt20Ge0,,106,1202
2544,roundentry_vvxvMUip,,106,1203
2545,roundentry_0uIqQp3p,20,107,1171
2546,roundentry_oyBgItLv,24,107,1180
2547,roundentry_uzHQLrej,16,107,1178
2548,roundentry_OAT1tpAa,12,107,1163
2549,roundentry_K2nuydql,30,107,1181
2550,roundentry_ozXxIeoG,18,107,1167
2551,roundentry_SET0uAdW,34,107,1175
2552,roundentry_4r8YQ0QH,22,107,1164
2553,roundentry_Xpwa47VV,8,107,1177
